plate	Well	Gen550_s_scaled	Gen1410_s_scaled	Gen5150_s_scaled	Gen10150_s_scaled	Gen70_s_scaled	Gen2640_s_scaled	Gen3630_s_scaled	Gen7530_s_scaled	platewell	contam	strain	genes_w_nonsyn_muts	focal
P3	B07	-0.012477209949699536	0.004785859726198612	0.05776489235670551	0.14769122123023498	-0.053985607192419946	0.003765327741920187	0.035366919718944345	0.1241815394835864	P3B07	No	diploid	TOM1;ADE5,7;MTC6;RSF2;YKL050C;YOL075C;ALG8;PDR12;VPS15;CFT1;TFB1;REA1;MDM30;TCB1;ADY3;CTS2;CCW12;MON2;GIP3;GCV1;GPI13;YTA6;MET6;CHC1;HSF1;KRI1;SIA1;MSB2;BZZ1;NUP133;POL1;LAP2;MOT1;PRP4;SPA2;PCL8;RDH54;RPO21;HEM1;TMA22;TAT1;PUF4;YHR032W-A;NMD2;PHD1;YDR061W;MGA2;MYO2;DHH1;VPS13;ATG1;TRA1;SMC2;PXA1;MED1;DBP9;LYP1;PEP7;HST4;HKR1;ARB1;SCY1;ACC1;FRE7;FRE5;TAP42;YPR177C;BAS1;SIP2;COS8;BAT1;UTP10;PRE10;CBP1;HCA4;NOG2;YOR019W;TOP2;KIN1;SLF1;VNX1;AHK1;DOT1;SEC23;NPP2;AMS1;CTM1;ADE16;SPT21;NAT1;OCA5;VPS1;SPT8;ARK1;GAL4;YPL088W;SOK1;NMD4;YPD1;CLN1;VMA7;KRE6;PDC2;HOS1;EGH1;MRPL40;TEF1;KCC4;VCX1;KEX2;LIP5;SUI3;SMK1;IVY1;HPM1;STE24;FLC2;FTH1;ITR1;SEC20;GLC7;SMX2;RSM23;VOA1;SMI1;CDC12;FUR1;HXT8;PRP21;OSW2;SEC10;MAG2;OST6;VBA1;YGP1;FAP1;GRE2;GLO4;FAA1;YPL238C	True
P3	B08	-0.04736732516747502	-0.00312327013420928	0.07768301071522513	0.12909517457522898	-0.05282849787294412	-0.008923482626238488	0.027049550821764943	0.07641832726750211	P3B08	No	diploid	SIT1;RSC8;SKI8;RSF2;IRA2;PHO81;CCW12;YOR389W;YTA6;MEC1;SLM1;HXT5;BCK1;CCC2;YCR102C;RPO21;BNR1;ERV29;CRN1;NAM7;ESC1;PSK1;TAD1;LOS1;HAP1;SUR1;PUF4;NMD2;MSN2;RAD5;GLN3;FLO5;CAF120;LYP1;PEX7;CRH1;SST2;PNS1;YPS6;YDL162C;YGL214W;PFK1;VRP1;LCB1;STE12;OAR1;AIP1;CUL3;PHO87;PMT3;ATG4;PEX6;ROG1;RTG2;ALG9;ELP3;INA1;RPT5;ITR1;GEM1;YAR068W;YBR196C-B;RPN4;NSE3;MND2;POL31;YKR015C;NMA1;YLR338W;THO2;RNH201;COG5;RCL1;FIT3	True
P3	B09	-0.03952454618689257	-0.020703942711345232	0.09955481755095777		-0.06457736824262474	0.01932811393060967	0.08125877889003846		P3B09	blank	blank		False
P3	B10	-0.03851938933195367	-0.02671791888787241	0.18417549027063315	0.2618601266970221	-0.06278366643573349	0.13420611102179802	0.1415155885063688	0.1636365854062256	P3B10	No	diploid	SAC3;ASN2;CBF2;MGA1;NCA3;HSP104;GPB2;PCA1;MKC7;YDR239C;ZRG8;ACE2;CBK1;SEF1;YPK1;ATF1;PET112;SSD1;OSW7;PIR3;POL2;VTC3;ANT1;IRA1;DAL7;BCK1;SRS2;RIF2;USA1;WHI3;DBP2;MRX4;REV3;YPR117W;KIN28;MDS3;SLH1;DIA1;TOG1;MDR1;GRR1;ATP11;YHR032W-A;ADE2;MYO2;ZDS1;MTR10;PHO12;DBF20;YBR096W;YIL001W;PCK1;RPD3;TDA3;SHE4;URA3;SPO77;SVF1;YER158C;BAS1;YNL095C;NEW1;MDM38;FLO11;VAC8;AMA1;TIM22;GZF3;SIM1;SYG1;ILV1;AMS1;BUG1;YFR018C;BUD2;PPQ1;SMC3;SSY5;PFS1;DAP1;YLR030W;EAR1;FRK1;HO;POP4;STP1;YGR237C;EAF7;RAS2;DPB4;YGR067C;GAL10;BNA2;ERP2;YAR028W;AGP2;ELO2;YCR095W-A;YDR230W;VPS72;CST6;DDI1;YFR012W-A;SCM4;YGR226C;TRM5;YHR214C-E;ACF4;RCN1;RTT109;TAF11;YAF9;INP54;PRE6;NOB1;ISU1	True
P3	B11	-0.06188962271394529	0.0008306476720078143	0.0641580228972651	0.13420719952838805	-0.1105736936855619	0.003451533021080269	0.05437114205359976	0.10266280134820173	P3B11	No	alpha	RRD1;ADE6;YTA7;MNN4;HSP104;FLO9;FLO1;CDC48;SIS2;UBP10;BUD3;ADY3;OMS1;KAP104;YPK1;HMG1;PDR5;ACH1;VMA1;TRS120;CDC23;KRI1;POL2;FUR4;YDR426C;PPT1;OSH3;UTH1;VIP1;YAP1;POP1;BCH2;YLR342W-A;PIM1;NSR1;YGR160W;KIC1;PRP16;YLR415C;RTT103;NTE1;DSE4;ABP140;YDL180W;DOT6;DNA2;DBP9;YOS9;ADP1;SSP2;YML082W;NPR1;SRD1;MET13;MTH1;ATG11;TRM732;SDD4;LCB3;MOT3;GYP7;NMA2;RFX1;RHO5;BEM3;GAT2;SNX41;SSY5;ICL2;KHA1;RAD55;YOR342C;URB2;CKA2;ELP4;HO;PDC2;MCX1;YPR087W;SRP54;MUD1;SPO14;TRM5;GIP4;RAD18;NPC2;ARP2;PLP1;MRX10;IMP2';CHO1;YHR069C-A;UTR1;YKR040C;RNP1;DPS1;SND2;MRPL22;MSE1;HHO1;NOG1	True
P3	B12	-0.06089499988446841	-0.019423999620180828	0.054785494161291366		-0.06977007312468687	-0.06045411436263064	-0.04655483559182026	0.019695103753000227	P3B12	blank	blank		False
P3	C01	0.10758281848460474	0.12058685080793954	0.12931939847033855	0.04406725288521824	0.027317013929820604	0.0949172592886982	0.12754690124732532	0.14815885372196685	P3C01	blank	blank		False
P3	C02	-0.05472388126154245	-0.01597341577690231	0.05637427145591677		-0.24264509494275546	0.013627305638153429	0.04174805543402423	0.10503923075724336	P3C02	blank	blank		False
P3	C03	-0.08900385114960366	-0.023880938344155604	0.05765626801977825	0.12815196081185762	-0.21272288303754194	-0.0009129911471086051	0.042788119891186895	0.08509298060081566	P3C03	No	a	PWP2;WHI4;YDL124W;PRP42;TRR1;RPN3;ADE6;CBF2;YTA7;MHP1;CWP1;HSP104;RKR1;FKH2;FLO9;DOP1;SBE22;UBR2;REA1;FKS1;SGS1;RTS1;YOR093C;TFC8;COP1;DSN1;CCW12;MYO5;ADE4;MON2;BOR1;MMT2;SSA3;NUM1;PKH2;HMT1;YBR225W;STE7;TRS120;CYM1;MET6;PTR2;YML037C;DYN3;MSB4;ATG29;CDS_IV_720860_721270;HRQ1;PDR15;PUP2;SRS2;MIA40;RPT1;MMS22;RPM2;YPR117W;SIZ1;OXP1;APC2;IFH1;RDH54;RPO21;YDR133C;SLD3;DAP2;NFT1;NHA1;ESC1;DIA1;ATG2;HAL9;YPR089W;RKM3;SSK22;SWI3;GRR1;YMR317W;GDE1;RMD6;SAP155;DAN4;YMR173W-A;SSH1;USO1;FLC3;NAB6;PSE1;RGA2;UBP15;SUN4;COQ2;INP53;HER1;REB1;PEX3;STF2;RAD5;SOK2;SLX5;DNA2;NMD5;YNL208W;CDS_II_29934_31226;FMO1;OYE2;MSC3;GTO3;CSG2;POL3;IMD2;HIR3;KAR1;AEP3;MBA1;CTF13;TFC3;SHM1;PHO8;SNT2;RSC2;ATG23;YMR315W;TRF5;SIN3;RGA1;YPL113C;ATH1;RGC1;YPS6;RAD16;RAD2;RPN2;NMD3;RAD9;FKS3;YNL095C;NEW1;TPK2;NUP60;MTH1;GGA2;DNF3;VAC7;AVO1;ATG13;ARG2;ROT1;TAF5;FLO11;VAC8;VID30;STE12;SUL2;SDD4;LCB3;TAX4;SEN1;GYP7;EHD3;RGI2;YEL067C;SSZ1;SSH4;YTA12;TRE2;KTR6;SCO2;RAD3;YMR102C;MED4;AGC1;PYC2;YMR160W;SMC5;SNP1;YDL186W;HXT14;DBP10;AIM21;ENO2;OCA4;YOR338W;AIM45;YBR238C;AAR2;SDS23;TEF4;YDL129W;BSC5;OPI3;MDH2;PEX8;RAS2;RGT1;TPS1;GEA2;MFM1;YPQ2;SFB2;ZPR1;OSW2;VBA1;PGS1;YCR051W;ABP1;AIM6;PHO13;YDL187C;YDL151C;RPC53;SNU23;MBP1;RPN9;SNL1;YAP5;HPA3;HEM14;GPA2;YER152C;ATG18;EDC1;GPG1;MRH4;PRM8;YGR176W;AIM17;SCH9;FBP26;EXO70;ANB1;GMH1;TML25;ACS2;YLR269C;IMH1;TMA10;TUB1;RCO1;YMR085W;CIN4;YNL319W;YNL143C;NIS1;SMM1;YNR068C;RFC4;SLG1;TIR4;MSA1;HEM15;RUD3;GNT1	True
P3	C04	-0.028197684233686925	0.01080626743722513	0.09038885966675696	0.14699260486727636	-0.1946524089748105	0.02480824627249848	0.07630286597841117	0.1295169428940379	P3C04	No	a	COS111;IPF1;SAC3;NHX1;ADE6;YTA7;COY1;STE11;BNI1;IRA2;YIL055C;NOT3;ZRG8;YHB1;MAL11;ERG11;ESL2;SFI1;KIN2;REA1;UBP10;HPF1;NUP188;MON2;SSA3;PDR5;GPB1;ECM21;MTC4;CDS_IX_205638_206488;CDS_IX_205638_206487;XRN1;MNN14;POL2;GAC1;MYO4;SCC2;SPT2;ECM29;LAA1;SRS2;MBR1;VIP1;ARP8;ILS1;RDH54;TOS1;HOS4;UBP3;KIP3;FMS1;CHL1;PIM1;JIP4;IRC7;TPS3;GPR1;RIM15;PHO4;GSY2;CHL4;BRE5;HER1;PKC1;DET1;MSH1;OSM1;YJU2;PWP1;DSE4;YDL180W;YIL082W;PHO12;YNL208W;GTA1;YFR054C;CAF120;LYP1;CSG2;NUP120;ADP1;SEC26;PDR1;SAS3;UFD4;PSR1;PRM15;ACC1;TSR4;YPS6;VTA1;NUP116;KEL1;SLA2;UME6;HXT9;INP2;YMR196W;MTH1;SEG1;SRP101;SWE1;REF2;STE12;DOT1;NPR3;LCB3;BIR1;HIS4;RDS1;PRO1;MUP1;CTM1;MRL1;ARO1;RIF1;MET17;SMC5;SPT5;SOK1;RIM101;SNU56;PUL4;ERT1;NEO1;YGL185C;URC2;ARN2;PGM2;VHS1;YMR007W;YDR102C;YHC1;MCM4;ZRT3;COS10;SSE1;THO2;TAF11;INP54;YBL107W-A;SEA4;THI2;YDL221W;RPL35A;MNN10;YDR307W;MRPL35;ATP17;SLX8;GPI10;PRP43;YGK1;PGD1;BNS1;ETP1;PTH1;UTP11;RPL10;YLR076C;HMX1;ATR2;MGS1;PGA1;MKT1;UTP23;SLD7;SPR2;DIP5;PNG1;LSP1;YPR011C;CSR2	True
P3	C05	-0.060754539500035426	-0.023819840679737785	0.049106221503683004	0.10678318747742672	-0.171969472279226	0.0007076150876775647	0.04368480965747447	0.0890223929757012	P3C05	No	a	WHI4;ACK1;HIS1;ALR2;ADE6;ADE3;MHP1;DYN1;STT4;STE11;YLR454W;ITT1;NAR1;LEU4;GPB2;FLO1;DOP1;SLY1;YRA1;BLM10;ALY2;IRC8;TRM2;KIN2;ICT1;YLR162W-A;YPK2;AHC1;TCB1;QCR2;UBP12;SRF1;CDS_IV_878449_882411;GPB1;FIG1;TRS120;AXL2;CDS_IX_205638_206488;CDS_IX_205638_206487;SFB3;ACF2;YNL165W;YPL272C;SEC8;AFT1;FYV8;ECM29;HXT5;SRS2;UTH1;VIP1;USA1;TGL3;APL4;YHR131C;SPA2;IQG1;BNR1;UBR1;TFG1;IML1;IRC20;SQS1;NAB3;CHL1;PUF4;ESP1;TPD3;MGA2;FLC3;NAB6;ADE2;RGD2;YNL092W;GLT1;PMC1;TRA1;CDC25;YLR419W;ROT2;NEL1;CAR2;RAD50;SPC98;TPO3;SDS3;UFD1;RPD3;ABZ1;FUI1;AVL9;SST2;YPR114W;RGC1;NUP157;LIA1;YJR071W;NUP2;STE23;NPR1;XRS2;MIG2;DAS1;AYR1;PIG2;YGR130C;MAL12;MOG1;ATG21;DBP7;LCB3;TAX4;CDS_VII_707917_708766;SSZ1;BUG1;IME4;OCA5;TRZ1;AGC1;NKP2;PRR2;TRM12;POC4;UGA3;NCS2;EKI1;NIT1;YHR033W;STB4;SAK1;ARP4;KAP95;ALD2;YRR1;REC104;RDL1;CTO1;HMG2;YJR098C;LAM5;KKQ8;RAD34;PKP2;YLR225C;YML108W;RSM23;FAP1;RCN1;IMH1;ECM13;YBR241C;MRPL37;SDH8;RPL13A;DOA4;DIT2;HOP1;PKP1;YAT2;GPC1;YHR045W;RPL42B;ASF1;VMA5;ATG10;ERO1;MIH1;ARA2;YNL285W;YOL163W;CDS_XV_36821_38566;INO4;NUF2;YOR170W;SFG1;RTC6	True
P3	C06	-0.03427043540439157	-0.014914243164312176	0.03702376070065088	0.11025521595858452	-0.16622367180325492	0.000850327190312139	0.04984647591746762	0.08541897053546317	P3C06	No	a		False
P3	C07	-0.023017771936332164	0.008568693205963221	0.10879029367282396	0.1630264611249969	-0.02941374323911495	0.014951945487510524	0.10254236046802297	0.13431327385040345	P3C07	No	diploid	AAD3;SNA4;ADE5,7;CBF2;HYM1;HSP104;SHE3;CDC39;FAB1;UBR2;UTP21;FIG4;TCB1;ACE2;CDS_IV_878449_882411;MIL1;MTC4;MRP20;GRX4;CHC1;YKT6;FUR4;COS7;NRP1;YCF1;SCC2;CDS_IV_981252_982544;ESL1;TYS1;FYV8;CBP2;SRS2;UTH1;GEP3;COX11;TBS1;IFH1;RDH54;YEL023C;RAI1;MRPL6;RRN11;ATG2;YNL058C;YNL057W;SSK22;CAF130;CSF1;NDD1;SUR1;SNF6;PRS1;USO1;RIM20;RAD30;PXA2;DPH6;UBP14;RPG1;EXO84;PAN1;DOT6;DNA2;POL3;NUP120;TUL1;ALG12;PBP4;YML082W;DBP5;SVF1;NPR1;TGL2;ENT1;LAS21;MMT1;IAH1;NEW1;YNL168C;RPA135;FLO11;INO80;PHO90;TFB2;PTC6;NPP2;DDC1;GEX1;PHO2;NAT1;AGC1;SFA1;COF1;RAD26;PHO3;VPS74;MAD1;MAK16;CAD1;YEL045C;TCD2;FAR8;AQY3;OCA4;YPS3;LRG1;NRM1;SWF1;KIN82;LAP3;TTI2;YDL144C;YMR007W;KEX2;ALD5;YNL195C;PUS9;YPL245W;FRE6;SMI1;SEC10;MRX10;MBP1;ANB1;TYR1;BEM1;MTF2;RUB1;MSS4;COX4;MRX12;YJR012C;NNF1;OAF3;PER33;APS1;YLR171W;PRP39;CUS2;YNL277W-A;JJJ1;MFA2;RPS15;DIA2;YPL278C	True
P3	C08	-0.008672730657213128	-0.0034790988025061795			-0.035500829845998075	0.043472417284234566			P3C08	blank	blank		False
P3	C09	0.017307696610233368	0.04406763364890872	0.12480113348257617	0.17840093045526728	-0.033220246472826814	0.06395868744052961	0.10636127311462126	0.14909211262057748	P3C09	No	diploid		False
P3	C10	-0.012811183394490666	0.040515356482895455	0.12396851184293504	0.15316104689035606	-0.05667706267967676	0.05938523930478321	0.10673730027754642	0.13784420846348827	P3C10	No	diploid	IPF1;YDL124W;SAC3;SEC5;RRD1;ADE5,7;HSP104;PSR2;RKR1;BNI1;AGA1;IRA2;FLO1;PUF6;CIR1;IRC8;YJR154W;PRP40;KIN2;TDA9;PSF3;ADY3;GIC2;MET2;HHF2;AIM44;YDL109C;STE5;YGL140C;ISW2;MSB2;SRS2;URB1;TAF8;ARG81;YPR097W;ERV29;EFT1;CYC3;SRB8;CSF1;DAN4;YNL276C;TPD3;SYP1;GVP36;UBP14;HBT1;GLT1;TRA1;DUF1;YPR148C;TIP20;GRE3;YMR1;MIC60;MSC6;TPO3;IMD2;YNL115C;HSP78;ARO10;CAB1;BUD27;FPR4;PRM15;PRC1;AUR1;NTH1;BAP2;YNR048W;ROT1;TOP2;RIB2;OAR1;SDD4;LTE1;SSP1;AIP1;HIS5;YIL092W;PDR10;KAP120;MCM5;STN1;YIL060W;GLY1;IOC2;RAD7;CDC1;BUL1;CHS1;HSP33;TIF4631;GLG2;MDM10;YOR135C;ARP4;YRR1;POB3;COS4;EXG2;GEA2;ALD5;NIT3;CCW14;TSL1;ZAP1;PER33;TFC1;PTR3;CEG1;TFG2;VPS62;YJR120W;CAB3;PLN1;PAM18;MEF1;GEP5;YPS1;QRI5;YLR287C;SEC61;YLR406C-A;SAS2;ATG3;PET494;CDS_XVI_17948_18385;CTI6	True
P3	C11	-0.06772062115536695	0.0026804913395806554	0.07336299971440516	0.12297138831682305	-0.15605467097012432	0.030757857266563236	0.058811533666434324	0.09276218457813687	P3C11	No	alpha	TRS85;ADE6;HSP104;STT4;CDC48;PHO81;ALY2;PRR1;SGS1;CRS1;APC1;BEM2;ADE4;YHL045W;CYR1;HXT13;YCK3;RKM4;ESL1;BZZ1;SRS2;SWM2;LAM1;RRP5;HOS4;SWI3;SSC1;LOS1;DCK1;RPA49;SEC16;CDC73;MSH4;HER1;FUB1;TRA1;EGD2;GID8;DNA2;RPL8A;PPX1;RPN2;RSC30;YKR045C;AMA1;STE12;LCB4;LCB3;MOT3;ARO1;IOC4;SSY5;FLO10;COM2;ARP9;YOR342C;ARR3;YMR226C;RRP43;YER121W;PKP2;COS10;SMI1;ACF4;HTA2;PCS60;SNF5;YDR391C;MTC3;YGL146C;DPH2;YKL183C-A;RQT4;CFT2;YLR177W;YLR365W;YMR031W-A;PRP24;FLC1;RKM1	True
P3	C12	-0.016708977284835863	0.01832621092672664	0.1187338997754715	0.01788180272622605	-0.06958980695198531	0.04027150960867107	0.08473497449676247	0.13642137482474187	P3C12	blank	blank		False
P3	D01	-0.0602465631477852	0.0051007846604399715	0.05264431966702182	0.04406725288521824	-0.19343036079614828	0.013059497444177995	0.05009964953801973	0.10377975201790987	P3D01	blank	blank		False
P3	D02	-0.06030722635041848	-0.0007106058326202327	0.03530382216636082	0.12053506556485223	-0.21869549227828985	0.0190518294221204	0.038035859634721315	0.08810415533003874	P3D02	No	a	YBR144C;WHI4;MAK21;SIT1;ADE5,7;NCA3;STE11;LEU3;FLO9;GPB2;FLO1;DOP1;SAM2;ZRG8;PHO81;PRR1;AIM44;YBP1;YHL045W;CYR1;ECM21;AXL2;CDC16;SRC1;EIS1;GAC1;SEC8;IRA1;LRE1;RKM4;ESL1;ECM29;OSH3;MDM31;ACO2;SRS2;MET5;YKR078W;SNF12;PDE2;YBR184W;BUD16;YPL216W;RDH54;DLD1;ERV29;RPF1;SCP160;RSM26;YLR345W;NAM7;COT1;TCO89;PIM1;NSR1;KSP1;FRE2;DCK1;NDD1;SSH1;DSE1;DHH1;OAF1;GEA1;KRE1;CUB1;CDS_II_29934_31226;IST2;MLP2;TCA17;VMR1;SET1;RRG9;SEH1;PDC6;ADP1;SSP2;APE3;HSP78;PSR1;MSL5;RSC2;MDM1;ACC1;SIN3;RGA1;ATG26;SVF1;SLI1;APM4;CDS_II_29934_31250;UTP10;RCK2;YNL095C;EFM6;BAP2;FET5;CBP1;JJJ2;YML018C;ATG13;HCM1;YDR444W;FAT3;RPO31;SMP3;YLR112W;VNX1;ARP7;LTE1;MAL12;HIS4;RDS1;POX1;CUL3;NCP1;HXT4;MDV1;ALP1;RPN7;DLD3;HXT14;RAD55;FOB1;COM2;TCB2;MOB1;GRS1;BIO3;MAL32;ZUO1;YRR1;BTN2;MCP1;CWH41;SNU114;FAR7;MFM1;YML122C;TSL1;ZPR1;FLC2;MND2;CHO1;RNP1;YLR177W;PAU8;YBR287W;CPR4;RPC11;COX26;HOM2;SYF1;SPP41;ATG32;SGN1;KRE29;YER109C;YFL056C;CNN1;BRF1;RRM3;BRL1;YHR173C;PMU1;POM34;PNP1;SSQ1;SPP382;YML031C-A;IMP2;RGM1;YPT11;PUB1;CDC33;YOR376W;SAM4;YPL102C;LTP1;YPR108W-A	True
P3	D03	-0.06691632874828078	0.04030235252343064	0.0931006732473504	0.14303435772086154	-0.18135360291650984	0.034463953308842686	0.08234350573445164	0.11269714919407076	P3D03	No	a	CDS_IX_19847_21220;HIS1;ADE5,7;NUP57;YTA7;HYM1;MLP1;ARE2;IRA2;STE4;CNS1;TSC10;ADR1;TFB1;TOR1;ESL2;UBR2;TCB1;GUP2;BUD3;BEM2;SLK19;SSA3;EDS1;GDI1;APL3;BUD4;TYW1;COS7;VID28;SPT2;PBP1;OSH3;SRS2;VIP1;WSC3;TBS1;YHR131C;YJL016W;LYS14;ERV29;IRE1;KSP1;PUF4;DMA1;DAN4;YLR162W;GSY2;SEC14;PRP6;ECM5;PRM7;RGA2;VPS13;ENT2;MRK1;SKN1;NAM8;CSL4;YNL115C;MTC5;ATP1;RGA1;TPN1;STE23;PAN3;RPN2;MCM3;MMT1;NEW1;HCM1;YBL100C;STE12;PIG2;NBP2;COQ1;RDS1;UBX3;ZIP1;PRO1;SFP1;TDA1;STN1;FMP25;PRR2;YMR187C;PIG1;DED81;UIP5;NMD4;SCL1;YCG1;MAL32;YDL129W;YRR1;SPT23;KNS1;TOD6;CDS_XII_112848_115994;CNE1;UTP14;HMI1;RGT1;SNZ1;SDH2;YMR265C;ANB1;NUF2;NDE2;UTP5;ADH4;MRF1;NPY1;PUT2;PHS1;UTP18;MLO127;VPS25;APE2;URA6;PAM17;OMA1;AQY2;SIC1;YLR101C;MAC1;YMR230W-A;RCM1;DFR1;PEX25;GLN1;YMC1	True
P3	D04	-0.00031241147982778017	0.013214973738319973	-0.006270467696140279	-0.006632094562351913	0.01853885628008018	-0.021082663997897263	0.007496570438446632	-0.004952762720629549	P3D04	blank	blank		False
P3	D05	-0.037408065420074056	0.008357665709915016	0.10902729421001163	0.15571744025175085	-0.1721217348052006	0.043854719017627344	0.09867950374878427	0.1260108817480259	P3D05	No	a	EHT1;COS111;PHO89;TOM1;MIC26;HSP104;MNL2;RKR1;YOL075C;VPS15;CDC53;DOP1;PHO81;TOM71;AYT1;UBP10;HRB1;HPF1;CMR3;MRD1;ADE4;DSL1;MGM1;MMT2;SRF1;ECM21;HMT1;MEC1;YBR225W;YGL140C;VAS1;TSA1;SIA1;MDL2;SRP72;SEC8;MYO4;IRA1;YDL199C;HRQ1;PDR15;SLM1;BST1;PPT1;SRS2;STE6;SEG2;NUP133;EMC1;FEN2;TRS130;SNF3;RIE1;SLH1;SCP160;IRC20;ROM2;ATG2;YPR089W;HAP1;YMR317W;SNF2;SUR1;SAP155;YLR162W;CDC73;FLC3;LAM6;DCP2;COQ2;DUG2;ROT2;LEU2;PRP8;LIP2;CDS_XV_704342_708361;CDS_XV_708339_709655;TPO3;HIR3;KAR1;TAT2;MTC5;NAP1;SHE4;SSP2;SAS3;YDL071C;XKS1;COS5;IRS4;FPK1;UME1;YPL114W;YPL113C;YRO2;PFF1;NUP157;NUP192;DIS3;GET4;OKP1;HXT9;IBA57;FKS3;SKT5;SXM1;RPL17B;ALY1;STE12;GAL83;SNF1;STB3;CDS_VII_707917_708766;SSZ1;YTA12;PDR10;KAP120;HOM3;OCA5;HSE1;AGC1;MSS2;YMR187C;PIG1;YKU70;PEX6;GCD7;RPL3;YHR202W;SUR2;BAT2;MCD4;QDR2;MNL1;FPS1;YOR135C;IDH2;KEL3;YPR003C;KRE6;ARG5,6;ALD2;GCY1;YRR1;YGR111W;UNG1;YNL134C;TOD6;YCK1;PDS5;IPP1;ATP22;ENA1;POT1;NNF2;FRE3;SEC18;ESC2;CRM1;SKY1;THO2;ATG18;TUB1;YNR068C;HOP1;MTF2;DFR1;GRX7;OPY1;CDC36;TRM1;DIT1;TRS31;CAJ1;YER068C-A;SUA5;YGL109W;TRP5;YGR069W;BCD1;YHR145C;CTK2;MMO1;SDO1;RPL31B;YLR434C;TSR2;RAD10;UFO1;PKR1;JNM1;YNL320W;HEF3;ARG8;OPI10;YOL029C;SAS5;HFI1;ISR1;GPH1;YPR160C-A;SGE1	True
P3	D06	-0.12968543638162722	-0.06639638188969924	0.022923455936900768	0.08021892446583315	-0.2418430083530544	-0.045287269011414735	0.008824889702453476	0.05956877366869962	P3D06	No	a		False
P3	D07	-0.027457250800441774	0.0072545984693176			-0.02895198011654516	0.06851732677362109	0.11816101726344527	-0.21769682915618574	P3D07	blank	blank		False
P3	D08	-0.03244621153015926	-0.011910188342551337			-0.02389153103435998	-0.01187293334833383	0.03750882077838076		P3D08	blank	blank		False
P3	D09	-0.02414234410824454	-0.00023905037434438636	0.11844509406336805	0.18868508390756464	-0.026955611467657	0.06895174031708406	0.11621717925511335	0.16800707247168128	P3D09	No	diploid	YDR445C;ENV11;HSP104;GAA1;EFR3;YNR065C;FLO1;GDH2;TFB1;RSC1;YOR1;FKS1;MNE1;ADY3;DSF1;MYO5;ADE4;VIK1;RTT10;GIP3;OPT2;SWI5;LCP5;CTK1;HFD1;ISW2;RPA190;GDB1;MYO4;DRS2;CHS2;IRA1;CDS_IV_981252_982544;MSB2;HXT5;ACO2;SRS2;RPT1;YAP1;TRM11;RIO1;SSN3;NTG1;CYC8;EPL1;JHD2;PUL3;CTF4;SSM4;UPF3;SLH1;ERV29;NFT1;HSP82;RDS2;KSP1;SNF2;NDD1;SUR1;VHC1;RIM15;YHR032W-A;NMD2;YLR162W;COS1;SUN4;GNP1;ADE17;CIK1;DNA2;YNL208W;PRP8;VHS3;DNF1;RPD3;BUD27;PMR1;ACC1;TSR4;MNN2;TGL2;NMD3;HXT9;YMR196W;TRP4;MET18;FET5;AMD1;YDR444W;RSC30;ARG2;RIB2;ORC4;FLO11;VAC8;LTE1;NUP84;MPE1;YML020W;STB3;NPP2;ESS1;YJR018W;ERG5;DNL4;TRE2;PMT3;ECM2;IOC2;PEX19;CDS_II_221273_222595;CDS_II_221273_222577;ECM30;CDS_IV_802984_804306;HIR2;KRE6;PFK26;YEF1;YPS3;RGL1;ARN2;LRO1;CDS_IV_981252_982568;PEP4;REX3;VPS70;IRC10;VHS1;APJ1;RPL4A;YPR1;LHS1;YPL245W;RED1;UTR1;ACS2;TUB1;MGS1;YAT2;TYR1;PTR3;YPS1;PUT2;FAT1;PRD1;MRX9;YDR278C;PHM6;YDR320W-B;YDR354C-A;SPC110;PPZ2;YIL134C-A;EPS1;MPH1;MSL1;YIR016W;MRPL9;PAU13;TES1;YJR020W;CDC11;SRP21;OAC1;SIR1;CDS_XII_216009_219476;RPL26A;OGG1;ZRC1;MGE1	True
P3	D10	-0.03886913401015201	-0.03669726736530992	0.11414206493075008	0.15240224447746695	-0.04455025606335776	0.013047224282908632	0.09019003077497154	0.14069333800352296	P3D10	No	diploid	ADE5,7;MLP1;HSP104;SMC6;RPN6;NOT3;BOI2;RSC1;CCH1;TRM2;MLO50;YLR162W-A;TCB3;ELG1;CMR3;TEL1;COP1;YOS1;CCW12;PEP5;YTA6;CYM1;GRX4;HSF1;MNN14;PUT3;PEX9;CRZ1;GAC1;ISW2;TYW1;SCC2;AKR1;ESL1;KAP123;USE1;MDM31;URA2;SRS2;DIP2;POL1;MOT1;SYT1;CCC2;SIZ1;AFG2;SKO1;UBR1;SLH1;YJL027C;BCH2;ESC1;SRB8;MEI4;CSC1;NDD1;RLM1;SUR1;NCA2;RNR3;PUF4;PRS1;MSB1;PKC1;KAP114;MEP2;CDS_II_29934_31226;COX15;VMR1;ORC6;CCZ1;RNR1;AVL9;ARO10;SIN3;AIM32;PFK27;IPT1;GPI12;CYC2;SRP101;CCT3;FAT3;PLC1;GPI18;MOG1;LCB3;GIT1;LST8;TRZ1;PDC5;AGC1;PAR32;GAL4;GLG2;OCA4;ATP10;EFM1;SRO7;YCK1;YGL242C;HTD2;CDC40;PPH22;YNL018C;BBC1;RNA1;SEC20;GMH1;RRN6;SCT1;APD1;HPC2;APA1;CCT6;NKP1;OST5;YGR153W;SOL4;ARG4;YHR020W;RNR2;EBP2;EMC6;ORC3;CDA1;YNL035C;HSP32;YIG1	True
