plate	Well	Gen70_s_zeroed	Gen550_s_zeroed	Gen1410_s_zeroed	Gen2640_s_zeroed	Gen3630_s_zeroed	Gen5150_s_zeroed	Gen7530_s_zeroed	Gen10150_s_zeroed	platewell	contam	strain	genes_fixed_10K	focal
P2	B04	0.0006757073357517435	0.031119813788034176	0.04866090736489392	0.07547673897833375	0.08674574852447561	0.09831486014564876	0.11657647700607975	0.1290780381869499	P2B04			ADE6;FKH2;YNR065C;CAF130;CAT8;SLM2;MYO1;KIN2;UBP10;YBR225W;MNN14;PUT3;EBS1;SPT2;CYC8;CSE4;AFG2;SLD3;YHR217C;FAS2;PSK1;STP22;PAN1;PEX30;CTR9;ADP1;SVF1;NUP157;SGV1;ERV29;YNL095C;SNU71;HIR3;R0020C;ADY3;STE12;YBL070C;DUG2;KTR7;PDR10;RVB2;KIP2;HKR1;SLI1;HSL1;ATO3;URB2;MRX6;HXT3;EMW1;URC2;PRP3;FUI1;YNG1;PKC1;NNF2;CBS2;YNL195C;PRM8;SSZ1;SDO1;ESF1;SKG6;RTT107;YLL032C;SDD3;PER33;INP52;ACS1;RCR1;HTL1;SDH6;TIF35;YER076C;YGL117W;YGR035C;CRP1;YKL091C;LHS1;ANR2;MAC1;JLP2;YNR014W;LPX1;NFI1;SAM3	True
P2	B05	0.026950523846141508	0.03621698888223426	0.05472705408524724	0.07370032169248515	0.08209576189456685	0.0857879912480479	0.11444114140884452	0.11450641034002228	P2B05			ADE6;FKH2;YNR065C;CAF130;CAT8;SLM2;MYO1;KIN2;UBP10;YBR225W;MNN14;PUT3;EBS1;SPT2;CYC8;CSE4;AFG2;SLD3;YHR217C;FAS2;PSK1;STP22;PAN1;PEX30;CTR9;ADP1;SVF1;NUP157;SGV1;ERV29;YNL095C;SNU71;HIR3;R0020C;ADY3;STE12;YBL070C;DUG2;KTR7;PDR10;RVB2;KIP2;HKR1;SLI1;HSL1;ATO3;URB2;MRX6;HXT3;EMW1;URC2;PRP3;FUI1;YNG1;PKC1;NNF2;CBS2;YNL195C;PRM8;SSZ1;SDO1;ESF1;SKG6;RTT107;YLL032C;SDD3;PER33;INP52;ACS1;RCR1;HTL1;SDH6;TIF35;YER076C;YGL117W;YGR035C;CRP1;YKL091C;LHS1;ANR2;MAC1;JLP2;YNR014W;LPX1;NFI1;SAM3	True
P2	B06	0.006751486682353189	0.033243004027478366	0.0523872247613163	0.08113065597320906	0.09550209072475982	0.09487104165012868	0.12679802825793735	0.13406830672019213	P2B06				False
P2	B07	0.00048639181876243553	0.014727917390446068	0.0030624087677915343	0.023545093027147995	0.02232930213608226	0.056866506845912414	0.09647960950761204	0.09946109850604512	P2B07			ADE6;FKH2;YNR065C;CAF130;CAT8;SLM2;MYO1;KIN2;UBP10;YBR225W;MNN14;PUT3;EBS1;SPT2;CYC8;CSE4;AFG2;SLD3;YHR217C;FAS2;PSK1;STP22;PAN1;PEX30;CTR9;ADP1;SVF1;NUP157;SGV1;ERV29;YNL095C;SNU71;HIR3;R0020C;ADY3;STE12;YBL070C;DUG2;KTR7;PDR10;RVB2;KIP2;HKR1;SLI1;HSL1;ATO3;URB2;MRX6;HXT3;EMW1;URC2;PRP3;FUI1;YNG1;PKC1;NNF2;CBS2;YNL195C;PRM8;SSZ1;SDO1;ESF1;SKG6;RTT107;YLL032C;SDD3;PER33;INP52;ACS1;RCR1;HTL1;SDH6;TIF35;YER076C;YGL117W;YGR035C;CRP1;YKL091C;LHS1;ANR2;MAC1;JLP2;YNR014W;LPX1;NFI1;SAM3	True
P2	B08	0.008007890925316584	-0.0009673088223969076	-0.012588051957788804	0.006125669541376631	-0.0032805289758848014	0.0367170122506036	0.05021101716118742	0.04989061671660379	P2B08			ADE6;FKH2;YNR065C;CAF130;CAT8;SLM2;MYO1;KIN2;UBP10;YBR225W;MNN14;PUT3;EBS1;SPT2;CYC8;CSE4;AFG2;SLD3;YHR217C;FAS2;PSK1;STP22;PAN1;PEX30;CTR9;ADP1;SVF1;NUP157;SGV1;ERV29;YNL095C;SNU71;HIR3;R0020C;ADY3;STE12;YBL070C;DUG2;KTR7;PDR10;RVB2;KIP2;HKR1;SLI1;HSL1;ATO3;URB2;MRX6;HXT3;EMW1;URC2;PRP3;FUI1;YNG1;PKC1;NNF2;CBS2;YNL195C;PRM8;SSZ1;SDO1;ESF1;SKG6;RTT107;YLL032C;SDD3;PER33;INP52;ACS1;RCR1;HTL1;SDH6;TIF35;YER076C;YGL117W;YGR035C;CRP1;YKL091C;LHS1;ANR2;MAC1;JLP2;YNR014W;LPX1;NFI1;SAM3	True
P2	B09	-0.00012036262472125275	0.0005287375384280882	-0.016410219150144657	0.19124244568263926	0.19158023206300412	0.16996473658561734	0.19106423900542954	0.20188354663590705	P2B09			ADE6;FKH2;YNR065C;CAF130;CAT8;SLM2;MYO1;KIN2;UBP10;YBR225W;MNN14;PUT3;EBS1;SPT2;CYC8;CSE4;AFG2;SLD3;YHR217C;FAS2;PSK1;STP22;PAN1;PEX30;CTR9;ADP1;SVF1;NUP157;SGV1;ERV29;YNL095C;SNU71;HIR3;R0020C;ADY3;STE12;YBL070C;DUG2;KTR7;PDR10;RVB2;KIP2;HKR1;SLI1;HSL1;ATO3;URB2;MRX6;HXT3;EMW1;URC2;PRP3;FUI1;YNG1;PKC1;NNF2;CBS2;YNL195C;PRM8;SSZ1;SDO1;ESF1;SKG6;RTT107;YLL032C;SDD3;PER33;INP52;ACS1;RCR1;HTL1;SDH6;TIF35;YER076C;YGL117W;YGR035C;CRP1;YKL091C;LHS1;ANR2;MAC1;JLP2;YNR014W;LPX1;NFI1;SAM3	True
P2	B10	0.0009025024484149019	-0.0017761935617199786	-0.005982762500351686	0.013589109707656463	0.003924969464777425	-0.0039296163995984415	0.012282901810763115	0.016762711349470327	P2B10			ADE6;FKH2;YNR065C;CAF130;CAT8;SLM2;MYO1;KIN2;UBP10;YBR225W;MNN14;PUT3;EBS1;SPT2;CYC8;CSE4;AFG2;SLD3;YHR217C;FAS2;PSK1;STP22;PAN1;PEX30;CTR9;ADP1;SVF1;NUP157;SGV1;ERV29;YNL095C;SNU71;HIR3;R0020C;ADY3;STE12;YBL070C;DUG2;KTR7;PDR10;RVB2;KIP2;HKR1;SLI1;HSL1;ATO3;URB2;MRX6;HXT3;EMW1;URC2;PRP3;FUI1;YNG1;PKC1;NNF2;CBS2;YNL195C;PRM8;SSZ1;SDO1;ESF1;SKG6;RTT107;YLL032C;SDD3;PER33;INP52;ACS1;RCR1;HTL1;SDH6;TIF35;YER076C;YGL117W;YGR035C;CRP1;YKL091C;LHS1;ANR2;MAC1;JLP2;YNR014W;LPX1;NFI1;SAM3	True
P2	B11	-0.001426281272040919	0.04272559768476822	0.04463086234431817	0.07295563258786683	0.07896466325465665	0.07558512360593682	0.10716133274273126	0.11427770113637313	P2B11			ADE6;FKH2;YNR065C;CAF130;CAT8;SLM2;MYO1;KIN2;UBP10;YBR225W;MNN14;PUT3;EBS1;SPT2;CYC8;CSE4;AFG2;SLD3;YHR217C;FAS2;PSK1;STP22;PAN1;PEX30;CTR9;ADP1;SVF1;NUP157;SGV1;ERV29;YNL095C;SNU71;HIR3;R0020C;ADY3;STE12;YBL070C;DUG2;KTR7;PDR10;RVB2;KIP2;HKR1;SLI1;HSL1;ATO3;URB2;MRX6;HXT3;EMW1;URC2;PRP3;FUI1;YNG1;PKC1;NNF2;CBS2;YNL195C;PRM8;SSZ1;SDO1;ESF1;SKG6;RTT107;YLL032C;SDD3;PER33;INP52;ACS1;RCR1;HTL1;SDH6;TIF35;YER076C;YGL117W;YGR035C;CRP1;YKL091C;LHS1;ANR2;MAC1;JLP2;YNR014W;LPX1;NFI1;SAM3	True
P2	B12	0.0021648834955141708	-0.0013554257026368935	0.00490610230678077	0.029898075155900962	0.037530945197280376	0.0487133801907906	0.07760523761335518	0.09348961929426623	P2B12				False
P2	C01	0.0008577522274065412	0.038190536882770826	0.05589810042332638	0.08785588517750317	0.0935794504148857	0.10886658863596926	0.12390547114099006	0.12638516118780366	P2C01				False
P2	C02	-0.0027402658183764837	0.02538186417200076	0.056030780798523055	0.06430217623182936	0.09280925764776313	0.10926619141372576	0.13778690858640394	0.13736279491225184	P2C02			ADE6;FKH2;YNR065C;CAF130;CAT8;SLM2;MYO1;KIN2;UBP10;YBR225W;MNN14;PUT3;EBS1;SPT2;CYC8;CSE4;AFG2;SLD3;YHR217C;FAS2;PSK1;STP22;PAN1;PEX30;CTR9;ADP1;SVF1;NUP157;SGV1;ERV29;YNL095C;SNU71;HIR3;R0020C;ADY3;STE12;YBL070C;DUG2;KTR7;PDR10;RVB2;KIP2;HKR1;SLI1;HSL1;ATO3;URB2;MRX6;HXT3;EMW1;URC2;PRP3;FUI1;YNG1;PKC1;NNF2;CBS2;YNL195C;PRM8;SSZ1;SDO1;ESF1;SKG6;RTT107;YLL032C;SDD3;PER33;INP52;ACS1;RCR1;HTL1;SDH6;TIF35;YER076C;YGL117W;YGR035C;CRP1;YKL091C;LHS1;ANR2;MAC1;JLP2;YNR014W;LPX1;NFI1;SAM3	True
P2	C03	0.00018852653043315013	0.0390157794102734	0.0512778122045497	0.07352920983809305	0.07571700685677081	0.08705687329281331	0.11866493881539088	0.1389485712981186	P2C03				False
P2	C04	0.023341285766259684	0.04755592096422512	0.062417093913523014	0.07519185139772246	0.09370424908701612	0.10211115376061516	0.11922256088554782	0.1272659848195023	P2C04			ADE6;FKH2;YNR065C;CAF130;CAT8;SLM2;MYO1;KIN2;UBP10;YBR225W;MNN14;PUT3;EBS1;SPT2;CYC8;CSE4;AFG2;SLD3;YHR217C;FAS2;PSK1;STP22;PAN1;PEX30;CTR9;ADP1;SVF1;NUP157;SGV1;ERV29;YNL095C;SNU71;HIR3;R0020C;ADY3;STE12;YBL070C;DUG2;KTR7;PDR10;RVB2;KIP2;HKR1;SLI1;HSL1;ATO3;URB2;MRX6;HXT3;EMW1;URC2;PRP3;FUI1;YNG1;PKC1;NNF2;CBS2;YNL195C;PRM8;SSZ1;SDO1;ESF1;SKG6;RTT107;YLL032C;SDD3;PER33;INP52;ACS1;RCR1;HTL1;SDH6;TIF35;YER076C;YGL117W;YGR035C;CRP1;YKL091C;LHS1;ANR2;MAC1;JLP2;YNR014W;LPX1;NFI1;SAM3	True
P2	C05	0.004951562994332054	0.038143337029735415	0.08010232286338306	0.09133691284096096	0.08577020465479633	0.08869221120178125	0.10725998497442488	0.09821959046167622	P2C05			ADE6;FKH2;YNR065C;CAF130;CAT8;SLM2;MYO1;KIN2;UBP10;YBR225W;MNN14;PUT3;EBS1;SPT2;CYC8;CSE4;AFG2;SLD3;YHR217C;FAS2;PSK1;STP22;PAN1;PEX30;CTR9;ADP1;SVF1;NUP157;SGV1;ERV29;YNL095C;SNU71;HIR3;R0020C;ADY3;STE12;YBL070C;DUG2;KTR7;PDR10;RVB2;KIP2;HKR1;SLI1;HSL1;ATO3;URB2;MRX6;HXT3;EMW1;URC2;PRP3;FUI1;YNG1;PKC1;NNF2;CBS2;YNL195C;PRM8;SSZ1;SDO1;ESF1;SKG6;RTT107;YLL032C;SDD3;PER33;INP52;ACS1;RCR1;HTL1;SDH6;TIF35;YER076C;YGL117W;YGR035C;CRP1;YKL091C;LHS1;ANR2;MAC1;JLP2;YNR014W;LPX1;NFI1;SAM3	True
P2	C06	0.0027402658183764837	0.03501566813500083	0.05633829093660664	0.0847739258132103	0.08540993412561186	0.10554918358806484	0.13243899708818171	0.1302527040461483	P2C06			ADE6;FKH2;YNR065C;CAF130;CAT8;SLM2;MYO1;KIN2;UBP10;YBR225W;MNN14;PUT3;EBS1;SPT2;CYC8;CSE4;AFG2;SLD3;YHR217C;FAS2;PSK1;STP22;PAN1;PEX30;CTR9;ADP1;SVF1;NUP157;SGV1;ERV29;YNL095C;SNU71;HIR3;R0020C;ADY3;STE12;YBL070C;DUG2;KTR7;PDR10;RVB2;KIP2;HKR1;SLI1;HSL1;ATO3;URB2;MRX6;HXT3;EMW1;URC2;PRP3;FUI1;YNG1;PKC1;NNF2;CBS2;YNL195C;PRM8;SSZ1;SDO1;ESF1;SKG6;RTT107;YLL032C;SDD3;PER33;INP52;ACS1;RCR1;HTL1;SDH6;TIF35;YER076C;YGL117W;YGR035C;CRP1;YKL091C;LHS1;ANR2;MAC1;JLP2;YNR014W;LPX1;NFI1;SAM3	True
P2	C07	0.001138786517684072	-0.0041663174538081535	-0.01963724150672388	0.0015797599383434516	-0.008407560141662641	0.005112611281069067	0.07214085427686134	0.10148827185390676	P2C07				False
P2	C08	-0.0018384923200105774	-0.0020535194818509864	-0.01475905735401096	-0.004197618560861989	-0.012092345870423809	-0.005075872419881215	0.058019635271422926	0.08301545942977037	P2C08				False
P2	C09	-0.000852421014350159	-0.002216820629678297	-0.01109626789976955	-0.00011071199206874605	-0.01239620305360857	-0.011203960170490114	0.009314965539260436	0.03192562919576345	P2C09				False
P2	C10	0.0009286671479079439	-0.0053926999220180955	-0.0033075084392287578	0.04763434911998907	0.05118957316521097	0.06733093117209728	0.08972676154940618	0.1013959313379144	P2C10			ADE6;FKH2;YNR065C;CAF130;CAT8;SLM2;MYO1;KIN2;UBP10;YBR225W;MNN14;PUT3;EBS1;SPT2;CYC8;CSE4;AFG2;SLD3;YHR217C;FAS2;PSK1;STP22;PAN1;PEX30;CTR9;ADP1;SVF1;NUP157;SGV1;ERV29;YNL095C;SNU71;HIR3;R0020C;ADY3;STE12;YBL070C;DUG2;KTR7;PDR10;RVB2;KIP2;HKR1;SLI1;HSL1;ATO3;URB2;MRX6;HXT3;EMW1;URC2;PRP3;FUI1;YNG1;PKC1;NNF2;CBS2;YNL195C;PRM8;SSZ1;SDO1;ESF1;SKG6;RTT107;YLL032C;SDD3;PER33;INP52;ACS1;RCR1;HTL1;SDH6;TIF35;YER076C;YGL117W;YGR035C;CRP1;YKL091C;LHS1;ANR2;MAC1;JLP2;YNR014W;LPX1;NFI1;SAM3	True
P2	C11	0.03501172702321738	0.030751699953329926	0.05239547156242908	0.05388057378122725	0.07603578408498993	0.07357401179607129	0.10047585168440107	0.0967394263685926	P2C11			ADE6;FKH2;YNR065C;CAF130;CAT8;SLM2;MYO1;KIN2;UBP10;YBR225W;MNN14;PUT3;EBS1;SPT2;CYC8;CSE4;AFG2;SLD3;YHR217C;FAS2;PSK1;STP22;PAN1;PEX30;CTR9;ADP1;SVF1;NUP157;SGV1;ERV29;YNL095C;SNU71;HIR3;R0020C;ADY3;STE12;YBL070C;DUG2;KTR7;PDR10;RVB2;KIP2;HKR1;SLI1;HSL1;ATO3;URB2;MRX6;HXT3;EMW1;URC2;PRP3;FUI1;YNG1;PKC1;NNF2;CBS2;YNL195C;PRM8;SSZ1;SDO1;ESF1;SKG6;RTT107;YLL032C;SDD3;PER33;INP52;ACS1;RCR1;HTL1;SDH6;TIF35;YER076C;YGL117W;YGR035C;CRP1;YKL091C;LHS1;ANR2;MAC1;JLP2;YNR014W;LPX1;NFI1;SAM3	True
P2	C12	-0.0013059556135230144	-0.008535635109548391	-0.016497197870321518	0.0011763678686873627	0.057766036483410575	0.04894733993254069	0.07958093306000696	0.08443625721749584	P2C12				False
P2	D01	0.0037717000987179533	0.1678618046657919	0.16944450337297529	0.1787418828287174	0.18381759124683644	0.19422807622687985	0.2092321788548498	0.22846262285551605	P2D01				False
P2	D02	-0.006348493005745651	0.023934208664473225	0.03923116799561024	0.05669896686118823	0.07129280475499981	0.069516947336675	0.10883475427372892	0.11029107822220874	P2D02				False
P2	D03	-0.0028126298219659927	0.05636906205864683	0.06707642493279732	0.08440513120855267	0.0972612225177908	0.08970893457495918	0.10302568534136347	0.1155134682249146	P2D03			ADE6;FKH2;YNR065C;CAF130;CAT8;SLM2;MYO1;KIN2;UBP10;YBR225W;MNN14;PUT3;EBS1;SPT2;CYC8;CSE4;AFG2;SLD3;YHR217C;FAS2;PSK1;STP22;PAN1;PEX30;CTR9;ADP1;SVF1;NUP157;SGV1;ERV29;YNL095C;SNU71;HIR3;R0020C;ADY3;STE12;YBL070C;DUG2;KTR7;PDR10;RVB2;KIP2;HKR1;SLI1;HSL1;ATO3;URB2;MRX6;HXT3;EMW1;URC2;PRP3;FUI1;YNG1;PKC1;NNF2;CBS2;YNL195C;PRM8;SSZ1;SDO1;ESF1;SKG6;RTT107;YLL032C;SDD3;PER33;INP52;ACS1;RCR1;HTL1;SDH6;TIF35;YER076C;YGL117W;YGR035C;CRP1;YKL091C;LHS1;ANR2;MAC1;JLP2;YNR014W;LPX1;NFI1;SAM3	True
P2	D04									P2D04				False
P2	D05	0.0007130289442213582	0.05664949993722235	0.08021604458821549	0.1039121004518047	0.1120547571111778	0.10244345344330044	0.13288017182167391	0.12932834094155282	P2D05				False
P2	D06	0.004776709757160422	0.043628885992202215	0.0726817191379081	0.08801948013295287	0.09294541148711552	0.10849957636263513	0.1286907587576419	0.1385625309342833	P2D06			ADE6;FKH2;YNR065C;CAF130;CAT8;SLM2;MYO1;KIN2;UBP10;YBR225W;MNN14;PUT3;EBS1;SPT2;CYC8;CSE4;AFG2;SLD3;YHR217C;FAS2;PSK1;STP22;PAN1;PEX30;CTR9;ADP1;SVF1;NUP157;SGV1;ERV29;YNL095C;SNU71;HIR3;R0020C;ADY3;STE12;YBL070C;DUG2;KTR7;PDR10;RVB2;KIP2;HKR1;SLI1;HSL1;ATO3;URB2;MRX6;HXT3;EMW1;URC2;PRP3;FUI1;YNG1;PKC1;NNF2;CBS2;YNL195C;PRM8;SSZ1;SDO1;ESF1;SKG6;RTT107;YLL032C;SDD3;PER33;INP52;ACS1;RCR1;HTL1;SDH6;TIF35;YER076C;YGL117W;YGR035C;CRP1;YKL091C;LHS1;ANR2;MAC1;JLP2;YNR014W;LPX1;NFI1;SAM3	True
P2	D07									P2D07				False
P2	D08	0.00012036262472125275	-0.0013970943387906429	-0.007681677766577681	-0.0010176069942556126	-0.0021882774621707	0.012933530048638791	0.05015890861574022	0.0755126063356385	P2D08			ADE6;FKH2;YNR065C;CAF130;CAT8;SLM2;MYO1;KIN2;UBP10;YBR225W;MNN14;PUT3;EBS1;SPT2;CYC8;CSE4;AFG2;SLD3;YHR217C;FAS2;PSK1;STP22;PAN1;PEX30;CTR9;ADP1;SVF1;NUP157;SGV1;ERV29;YNL095C;SNU71;HIR3;R0020C;ADY3;STE12;YBL070C;DUG2;KTR7;PDR10;RVB2;KIP2;HKR1;SLI1;HSL1;ATO3;URB2;MRX6;HXT3;EMW1;URC2;PRP3;FUI1;YNG1;PKC1;NNF2;CBS2;YNL195C;PRM8;SSZ1;SDO1;ESF1;SKG6;RTT107;YLL032C;SDD3;PER33;INP52;ACS1;RCR1;HTL1;SDH6;TIF35;YER076C;YGL117W;YGR035C;CRP1;YKL091C;LHS1;ANR2;MAC1;JLP2;YNR014W;LPX1;NFI1;SAM3	True
P2	D09	-0.012404153867378344	-0.0004923654718300627	-0.0048917747861990865	-0.003540877160620542	0.021240361648967976	0.03348708078831877	0.07856003987497451	0.08138782938981495	P2D09				False
P2	D10	-0.004204259045931406	-0.003812565694091767	-0.004669214086250824	0.016818120820685928	0.03246929115825141	0.03251922025183798	0.059714454907767375	0.07332053558139634	P2D10				False
P2	D11	-0.0011491612362699575	0.027181139623228264	0.035455852272089236	0.05404319348702327	0.06231862187494973	0.05368618522057141	0.0912221600010094	0.09484717993598686	P2D11			ADE6;FKH2;YNR065C;CAF130;CAT8;SLM2;MYO1;KIN2;UBP10;YBR225W;MNN14;PUT3;EBS1;SPT2;CYC8;CSE4;AFG2;SLD3;YHR217C;FAS2;PSK1;STP22;PAN1;PEX30;CTR9;ADP1;SVF1;NUP157;SGV1;ERV29;YNL095C;SNU71;HIR3;R0020C;ADY3;STE12;YBL070C;DUG2;KTR7;PDR10;RVB2;KIP2;HKR1;SLI1;HSL1;ATO3;URB2;MRX6;HXT3;EMW1;URC2;PRP3;FUI1;YNG1;PKC1;NNF2;CBS2;YNL195C;PRM8;SSZ1;SDO1;ESF1;SKG6;RTT107;YLL032C;SDD3;PER33;INP52;ACS1;RCR1;HTL1;SDH6;TIF35;YER076C;YGL117W;YGR035C;CRP1;YKL091C;LHS1;ANR2;MAC1;JLP2;YNR014W;LPX1;NFI1;SAM3	True
P2	D12	-0.0035057759867334545	-0.0035737002341376875	-0.021061094418727853	0.008080945673172878	0.02320967792430212	0.07262637349143418	0.10220711160100644	0.09747420205874333	P2D12				False
P2	E01									P2E01				False
P2	E02	0.00511077764144309	0.07252325699061729	0.08163082144698197	0.09141067324400663	0.10596636969629752	0.11302766907071515	0.1325355652258038	0.13625432418194247	P2E02				False
P2	E03	-0.006652153207875669	0.037694116325581895	0.05846296932573585	0.08418931524162405	0.0951758358869842	0.09794666561346346	0.10890619828639236	0.11890120865901843	P2E03				False
P2	E04	-0.007787908861062384	0.04183883996621885	0.061160630195301664	0.0735265713289176	0.08992390954005225	0.10279955123330868	0.12670701311358445	0.1341159810351881	P2E04				False
P2	E05									P2E05				False
P2	E06	0.01919475660341501	0.06518867751600703	0.0922853388180399	0.09598792805834236	0.1100323295492893	0.11080838492906143	0.12574761486394218	0.14831195000329206	P2E06			ADE6;FKH2;YNR065C;CAF130;CAT8;SLM2;MYO1;KIN2;UBP10;YBR225W;MNN14;PUT3;EBS1;SPT2;CYC8;CSE4;AFG2;SLD3;YHR217C;FAS2;PSK1;STP22;PAN1;PEX30;CTR9;ADP1;SVF1;NUP157;SGV1;ERV29;YNL095C;SNU71;HIR3;R0020C;ADY3;STE12;YBL070C;DUG2;KTR7;PDR10;RVB2;KIP2;HKR1;SLI1;HSL1;ATO3;URB2;MRX6;HXT3;EMW1;URC2;PRP3;FUI1;YNG1;PKC1;NNF2;CBS2;YNL195C;PRM8;SSZ1;SDO1;ESF1;SKG6;RTT107;YLL032C;SDD3;PER33;INP52;ACS1;RCR1;HTL1;SDH6;TIF35;YER076C;YGL117W;YGR035C;CRP1;YKL091C;LHS1;ANR2;MAC1;JLP2;YNR014W;LPX1;NFI1;SAM3	True
P2	E07									P2E07				False
P2	E08	-0.007004455453082169	-0.0015469204835568751	-0.008011066673065552	7.612675116368955e-05	-0.003822648783154983	0.003199558574598555	0.054638490238950566	0.0855764681032003	P2E08			ADE6;FKH2;YNR065C;CAF130;CAT8;SLM2;MYO1;KIN2;UBP10;YBR225W;MNN14;PUT3;EBS1;SPT2;CYC8;CSE4;AFG2;SLD3;YHR217C;FAS2;PSK1;STP22;PAN1;PEX30;CTR9;ADP1;SVF1;NUP157;SGV1;ERV29;YNL095C;SNU71;HIR3;R0020C;ADY3;STE12;YBL070C;DUG2;KTR7;PDR10;RVB2;KIP2;HKR1;SLI1;HSL1;ATO3;URB2;MRX6;HXT3;EMW1;URC2;PRP3;FUI1;YNG1;PKC1;NNF2;CBS2;YNL195C;PRM8;SSZ1;SDO1;ESF1;SKG6;RTT107;YLL032C;SDD3;PER33;INP52;ACS1;RCR1;HTL1;SDH6;TIF35;YER076C;YGL117W;YGR035C;CRP1;YKL091C;LHS1;ANR2;MAC1;JLP2;YNR014W;LPX1;NFI1;SAM3	True
P2	E09	-0.0042609769044839535	-0.001566378843379644	0.014442133011680448	0.02160796515811204	0.019237197762933884	0.02234686516785348	0.032495133057710436	0.08269625982521364	P2E09				False
P2	E10	-0.0015981360856530474	0.0013363277191235435	1.5990046614448857e-05	0.04424383274885945	0.06280647218859818	0.06589939531882898	0.08310252565582171	0.09566327506114143	P2E10				False
P2	E11	0.005510016590658778	0.0066857829172286285	0.0331653081153486	0.04934272851528364	0.05946763739572573	0.0619583552387787	0.0838857064771309	0.09522589621898986	P2E11			ADE6;FKH2;YNR065C;CAF130;CAT8;SLM2;MYO1;KIN2;UBP10;YBR225W;MNN14;PUT3;EBS1;SPT2;CYC8;CSE4;AFG2;SLD3;YHR217C;FAS2;PSK1;STP22;PAN1;PEX30;CTR9;ADP1;SVF1;NUP157;SGV1;ERV29;YNL095C;SNU71;HIR3;R0020C;ADY3;STE12;YBL070C;DUG2;KTR7;PDR10;RVB2;KIP2;HKR1;SLI1;HSL1;ATO3;URB2;MRX6;HXT3;EMW1;URC2;PRP3;FUI1;YNG1;PKC1;NNF2;CBS2;YNL195C;PRM8;SSZ1;SDO1;ESF1;SKG6;RTT107;YLL032C;SDD3;PER33;INP52;ACS1;RCR1;HTL1;SDH6;TIF35;YER076C;YGL117W;YGR035C;CRP1;YKL091C;LHS1;ANR2;MAC1;JLP2;YNR014W;LPX1;NFI1;SAM3	True
P2	E12	-0.009964987379304737	-0.0037276544732097946	-0.01520993447573211	0.0010851094877180128	-0.00469113132954168	-0.0018298839711917766	0.026306196162636648	0.04485582935151451	P2E12				False
P2	F01	-0.004687943202919334	0.034961808955201026	0.052413236128856185	0.07146936647171033	0.08401427042559365	0.09489087742278714	0.1192462203324691	0.1137767513264203	P2F01				False
